COL	15070785	31	1787674230111486
COL	15070785	32	1787674230111489
COL	15070785	33	1787674230111492
COL	15070785	34	1787674230111495
COL	15070785	35	1787674230111498
COL	15070785	36	1787674230111501
COL	15070785	37	1787674230111504
COL	15070785	38	1787674230111507
COL	15070785	39	1787674230111511
COL	15070785	40	1787674230111514
COL	15070785	41	1787674230111517
COL	15070785	42	1787674230111520
COL	15070785	43	1787674230111523
COL	15070785	44	1787674230111525
COL	15070785	45	1787674230111528
COL	15070785	46	1787674230111531
COL	15070785	47	1787674230111535
COL	15070785	48	1787674230111537
COL	15070785	49	1787674230111541
COL	15070785	50	1787674230111544
COL	15070785	51	1787674230111547
COL	15070785	52	1787674230111549
COL	15070785	53	1787674230111553
COL	15070785	54	1787674230111556
COL	15070785	55	1787674230111559
COL	15070785	56	1787674230111562
COL	15070785	57	1787674230111565
COL	15070785	58	1787674230111568
COL	15070785	59	1787674230111571
COL	15070785	60	1787674230111574
COL	15070785	61	1787674230111578
COL	15070785	62	1787674230111581
COL	15070785	63	1787674230111584
COL	15070785	64	1787674230111590
COL	15070785	65	1787674230111593
COL	15070785	66	1787674230111596
COL	15070785	67	1787674230111599
COL	15070785	68	1787674230111602
COL	15070785	69	1787674230111605
COL	15070785	70	1787674230111608
COL	15070785	71	1787674230111611
COL	15070785	72	1787674230111614
COL	15070785	73	1787674230111617
COL	15070785	74	1787674230111621
COL	15070785	75	1787674230111624
COL	15070785	76	1787674230111627
COL	15070785	77	1787674230111630
COL	15070785	78	1787674230111633
COL	15070785	79	1787674230111636
COL	15070785	80	1787674230111639
COL	15070785	81	1787674230111642
COL	15070785	82	1787674230111645
COL	15070785	83	1787674230111648
COL	15070785	84	1787674230111651
COL	15070785	85	1787674230111654
COL	15070785	86	1787674230111657
COL	15070785	87	1787674230111660
COL	15070785	88	1787674230111664
COL	15070785	89	1787674230111667
COL	15070785	90	1787674230111670
COL	15070785	91	1787674230111673
COL	15070785	92	1787674230111676
COL	15070785	93	1787674230111679
COL	15070785	94	1787674230111682
COL	15070785	95	1787674230111685
COL	15070785	96	1787674230111688
COL	15070785	97	1787674230111691
COL	15070785	98	1787674230111694
COL	15070785	99	1787674230111697
COL	15070785	100	1787674230111700
COL	15070785	101	1787674230111703
COL	15070785	102	1787674230111706
COL	15070785	103	1787674230111709
COL	15070785	104	1787674230111713
COL	15070785	105	1787674230111715
COL	15070785	106	1787674230111718
COL	15070785	107	1787674230111722
COL	15070785	108	1787674230111725
COL	15070785	109	1787674230111728
